,Link,Job Title,Company Name,Salary,Date of Posting
19,https://in.indeed.com/company/Quarks-Technosoft/jobs/Data-Analyst-2da2f31c0ad28d3b?fccid=81b5de9b31bbedb7&vjs=3,Data Analyst,Quarks Technosoft,"₹6,00,000 - ₹13,50,000 a year",Posted1 day ago
20,https://in.indeed.com/company/Gensol-Group/jobs/Data-Analytic-d26b3846a66d722e?fccid=f411c111ef4e9114&vjs=3,Data Analytics,Gensol Group,"₹22,000 - ₹27,000 a month",Posted1 day ago
21,https://in.indeed.com/rc/clk?jk=fca911ca82cfccf4&fccid=c8e55b1b92c9854c&vjs=3,Junior Analyst,Flipkart,N/A,Posted1 day ago
22,https://in.indeed.com/rc/clk?jk=5e591528b7a7b84b&fccid=c8e55b1b92c9854c&vjs=3,Business Finance Analyst,Flipkart,N/A,Posted1 day ago
23,"https://in.indeed.com/company/DYSL--AI,-DRDO/jobs/Data-Analyst-959e3c6ad40e09f8?fccid=5eef6fb6fe19c712&vjs=3",Data Analyst I,"DYSL-AI, DRDO","₹18,000 a month",Posted1 day ago
24,https://in.indeed.com/company/PTS-Consulting-Services/jobs/Business-Analyst-723b0cba5fcc1d3a?fccid=0b763032f84fc180&vjs=3,newBusiness Analyst,PTS Consulting Services,"₹25,302 - ₹50,251 a month",Posted1 day ago
25,https://in.indeed.com/company/Climate-Change-Response-Pty-Ltd/jobs/Data-Analyst-056c653ca709164b?fccid=e77639e1ce76ebb1&vjs=3,Data Analyst,Arnowa,"₹25,000 a month",Posted1 day ago
26,https://in.indeed.com/company/ELLIOTTCREW-CONSULSTANCY/jobs/Data-Analyst-d9ed5def43e8b140?fccid=8fc9187713e6c2ca&vjs=3,Data Analyst,ELLIOTTCREW CONSULSTANCY,"₹11,396 - ₹15,000 a month",Posted1 day ago
27,https://in.indeed.com/rc/clk?jk=3189fc0810f664a8&fccid=c8e55b1b92c9854c&vjs=3,Lead Data Analyst,Flipkart,N/A,Posted1 day ago
28,https://in.indeed.com/rc/clk?jk=643b1bb83d878c93&fccid=f1d8e147024abb3f&vjs=3,newReference Data Analyst,Deutsche Bank,N/A,Posted1 day ago
29,https://in.indeed.com/rc/clk?jk=427ae7ce96093554&fccid=9e215d88a6b33622&vjs=3,newEncore - Python Developer - Analyst,Deloitte,N/A,Posted1 day ago
30,https://in.indeed.com/rc/clk?jk=cca7c3140a520225&fccid=7ec89677aafa96ae&vjs=3,Data Analyst / Data Engineer : Intern - freshers - 02 Year E...,Supersourcing,N/A,Posted20 days ago
31,https://in.indeed.com/company/Abhinav-Institute-of-Technology-and-Management/jobs/Data-Analyst-4e2ed7326bc3f944?fccid=e391ed4dc714cb97&vjs=3,Data Analyst,Abhinav Institute of Technology and Management,N/A,Posted20 days ago
32,https://in.indeed.com/company/FX--pros/jobs/Junior-Data-Analyst-5f8b89bf2a06afdb?fccid=99d4056a5425640c&vjs=3,newJunior Data Analyst (Remote),FX-pros,"₹5,00,000 a year",Posted20 days ago
33,https://in.indeed.com/company/Indialends/jobs/Junior-Data-Analyst-a1a70ce77995c3ca?fccid=346c96c6d65db864&vjs=3,Junior Data Analyst,Indialends,N/A,Posted20 days ago
34,https://in.indeed.com/rc/clk?jk=7213363e2b2a846f&fccid=34c446722f3cf576&vjs=3,newData Analyst,Equifax,N/A,Posted20 days ago
35,https://in.indeed.com/rc/clk?jk=f6abff9746340e08&fccid=4e4a72f7b7af17d4&vjs=3,Data Analyst - Python/SQL,Myntra.com,N/A,Posted20 days ago
36,https://in.indeed.com/rc/clk?jk=cb353c899c785602&fccid=124dcaba57e39539&vjs=3,newDATA ANALYST,Ressex,N/A,Posted20 days ago
