,Link,Job Title,Company Name,Experience,Salary,Location,Description,Skills Required
78,https://www.naukri.com/job-listings-business-analyst-yogy-hr-solutions-kolkata-mumbai-hyderabad-secunderabad-pune-ahmedabad-chennai-delhi-ncr-bangalore-bengaluru-1-to-4-years-260522910782?src=jobsearchDesk&sid=16539118446081669&xp=19&px=4,Business Analyst,Yogy HR Solutions,1-4 Yrs,Not disclosed,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Delhi / NCR, Bangalore/Bengaluru"," Experience in Requirements Gathering from the client, converting them into Functional R...","['Requirements Gathering', 'team development', 'marketing initiatives', 'web technologies', 'business analysis', 'requirement analysis', 'mobile application development']"
79,https://www.naukri.com/job-listings-it-business-analysts-dtdc-express-limited-bangalore-bengaluru-0-to-5-years-230522003735?src=jobsearchDesk&sid=16539118446081669&xp=20&px=4,IT Business Analysts,DTDC,0-5 Yrs,"5,00,000 - 10,00,000 PA.",Bangalore/Bengaluru(Victoria Road), Help prepare Process flow / System flow diagram which should match with the business re...,"['Process Flow', 'Process Documentation', 'Flow Chart', 'system flow']"
80,https://www.naukri.com/job-listings-presales-business-analyst-abm-knowledgeware-ltd-mumbai-2-to-7-years-300522002036?src=jobsearchDesk&sid=16539118785414271&xp=1&px=5,Presales _ Business Analyst,ABM Knowledgeware Ltd,2-7 Yrs,Not disclosed,Mumbai, Roles and Responsibilities Position: Solution Consultant/ Business AnalystCompany: ABM ...,"['Business Analyst', 'Presales', 'IT Skills', 'Cloud', 'SAP']"
81,https://www.naukri.com/job-listings-lead-business-analyst-for-ribb-data-sourcing-cb-focus-deutsche-bank-mumbai-2-to-6-years-270522502493?src=jobsearchDesk&sid=16539118785414271&xp=2&px=5,Lead Business Analyst for RiBB data sourcing (CB Focus),Deutsche Bank,2-6 Yrs,Not disclosed,Mumbai," As part of our flexible scheme, here are just some of the benefits that you ll enjoy Be...","['Process automation', 'Automation', 'Manager Quality Assurance', 'VBA', 'Lead Business Analyst', 'Diversity and Inclusion', 'Infrastructure', 'Liquidity management']"
82,https://www.naukri.com/job-listings-analyst-business-process-improvements-best-practice-bny-mellon-international-operations-india-remote-0-to-3-years-260522500067?src=jobsearchDesk&sid=16539118785414271&xp=3&px=5,"Analyst, Business Process Improvements/Best Practice",BNY Mellon,0-3 Yrs,Not disclosed,Remote, Bachelors degree required 3 years of total work experience preferred Experience in Oper...,"['Business analysis', 'Business process improvement', 'Client servicing', 'Project management', 'Relationship', 'Transition', 'Manager Technology', 'Representative']"
83,https://www.naukri.com/job-listings-it-business-analyst-project-manager-zydus-lifesciences-limited-mumbai-suburban-2-to-7-years-170522001650?src=jobsearchDesk&sid=16539118785414271&xp=4&px=5,IT Business Analyst cum Project Manager,Zydus Lifesciences Limited,2-7 Yrs,Not disclosed,Mumbai Suburban, Roles and Responsibilities:Project management Planning and monitoring modules Requireme...,"['data extraction', 'brd', 'Sql Query Writing', 'SQL', 'requirements management', 'requirement gathering', 'project management', 'Debugging']"
84,https://www.naukri.com/job-listings-hiring-it-business-analyst-indira-ivf-hospitals-indira-ivf-hospital-pvt-ltd-mumbai-1-to-4-years-210222007636?src=jobsearchDesk&sid=16539118785414271&xp=5&px=5,Hiring- IT/ Business Analyst- Indira IVF Hospitals,Indira IVF Hospital Pvt Ltd,1-4 Yrs,Not disclosed,Mumbai," A bachelors degree in computer science, business information systems, information techn...",['SQL']
85,https://www.naukri.com/job-listings-business-analyst-senior-business-analyst-adecco-india-private-limited-bangalore-bengaluru-1-to-5-years-260422008123?src=jobsearchDesk&sid=16539118785414271&xp=6&px=5,Business Analyst/Senior Business Analyst,Adecco India Private Limited  ,1-5 Yrs,"4,00,000 - 9,00,000 PA.",Bangalore/Bengaluru(HSR Layout), Bachelors degree (preferably from tier-1 institution) Minimum of 1 year experience in b...,"['Business Analytics', 'business analysis', 'optimization strategies', 'market research']"
86,https://www.naukri.com/job-listings-senior-business-systems-analyst-optum-global-solutions-india-private-limited-noida-5-to-10-years-280522900115?src=jobsearchDesk&sid=16539118785414271&xp=7&px=5,Senior Business Systems Analyst,Optum,5-10 Yrs,Not disclosed,Noida, Bachelor s Degree in EngineeringTechnology MCA/ MTech/ MBA Minimum of 5 years of work e...,"['Project management tools', 'Change Management', 'Audit', 'ServiceNow', 'MS Project', 'Visio', 'Incident Management']"
87,https://www.naukri.com/job-listings-business-analyst-allegis-services-india-pvt-ltd-bangalore-bengaluru-6-to-8-years-230522604575?src=jobsearchDesk&sid=16539118785414271&xp=8&px=5,Business Analyst,Allegis Services India Pvt. Ltd.      ,6-8 Yrs,Not disclosed,Bangalore/Bengaluru, Skills & Requirements: The core competencies required for this Job Profile and Job Grad...,"['Software Development', 'Business Analytics', 'Scrum', 'agile', 'stakeholder management']"
88,https://www.naukri.com/job-listings-business-analyst-allegis-services-india-pvt-ltd-bangalore-bengaluru-6-to-8-years-230522004573?src=jobsearchDesk&sid=16539118785414271&xp=9&px=5,Business Analyst,Allegis Services India Pvt. Ltd.      ,6-8 Yrs,Not disclosed,Bangalore/Bengaluru, Skills & Requirements: The core competencies required for this Job Profile and Job Grad...,"['Software Development', 'Business Analytics', 'Scrum', 'agile', 'stakeholder management']"
89,https://www.naukri.com/job-listings-hiring-for-business-analyst-in-process-excellence-team-in-bangalore-wakefit-innovations-private-limited-bangalore-bengaluru-2-to-5-years-240522009984?src=jobsearchDesk&sid=16539118785414271&xp=10&px=5,Hiring For Business Analyst in Process Excellence team in Bangalore,WAKEFIT INNOVATIONS PRIVATE LIMITED ,2-5 Yrs,"4,50,000 - 7,50,000 PA.",Bangalore/Bengaluru," Suggest requirement for more data to be captured for the business, wherever required 2-...","['business analysis', 'Tableau', 'SQL', 'metric tracking', 'process excellence', 'R Program']"
90,https://www.naukri.com/job-listings-business-analyst-cms-content-management-system-hyd-chen-bang-css-corp-pvt-ltd-hyderabad-secunderabad-chennai-bangalore-bengaluru-4-to-9-years-270522007402?src=jobsearchDesk&sid=16539118785414271&xp=11&px=5,Business Analyst (CMS - Content Management System) - Hyd/Chen/Bang,CSS Corp,4-9 Yrs,"10,00,000 - 14,00,000 PA.","Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru", Drafting requirements for the Website Content Management Experience based on the applic...,"['salesforce', 'CMS', 'Business analyst', 'content management system', 'IT Skills', 'Testing', 'sfdc']"
91,https://www.naukri.com/job-listings-sap-business-analyst-maintec-technologies-bangalore-bengaluru-1-to-6-years-260522500248?src=jobsearchDesk&sid=16539118785414271&xp=12&px=5,SAP Business Analyst,Maintec Technologies,1-6 Yrs,Not disclosed,Bangalore/Bengaluru, CBAP (Certified Business Analysis Professional) or PMI-PBA certification preferredExper...,"['analytical', 'Training', 'SAP', 'Business Analyst', 'Business analysis', 'query', 'Query management', 'Management']"
92,https://www.naukri.com/job-listings-urgent-hiring-for-business-analyst-role-teamlease-servcies-limited-hyderabad-secunderabad-bangalore-bengaluru-5-to-10-years-241121010586?src=jobsearchDesk&sid=16539118785414271&xp=13&px=5,Urgent hiring For Business Analyst Role,Teamlease Servcies limited,5-10 Yrs,Not disclosed,"Hyderabad/Secunderabad, Bangalore/Bengaluru"," Hi, Warm Greetings..We have an urgent opening for Business AnalystContract to Hire role...","['Gap Analysis', 'Project Management', 'Requirement Gathering', 'Business Analysis']"
93,https://www.naukri.com/job-listings-hr-business-analyst-with-power-bi-eygbs-india-llp-kochi-cochin-gurgaon-gurugram-bangalore-bengaluru-7-to-10-years-200422010052?src=jobsearchDesk&sid=16539118785414271&xp=14&px=5,HR Business analyst with Power BI,EY,7-10 Yrs,Not disclosed,"Kochi/Cochin, Gurgaon/Gurugram, Bangalore/Bengaluru"," Masters or Bachelor s Degree in Commerce, Business Administration, Human Resources, Mat...","['Power Bi', 'Reporting']"
94,https://www.naukri.com/job-listings-business-analyst-purpletalk-india-private-limited-hyderabad-secunderabad-3-to-8-years-240522004884?src=jobsearchDesk&sid=16539118785414271&xp=15&px=5,Business Analyst,[x]cube LABS,3-8 Yrs,"8,00,000 - 18,00,000 PA.",Hyderabad/Secunderabad(Kondapur), To succeed in this role you should have a natural analytical way of thinking and be abl...,"['Requirement Gathering', 'SDLC', 'IT Skills', 'Testing', 'Gap Analysis', 'Business Documentation', 'Use Cases', 'Impact Analysis']"
95,https://www.naukri.com/job-listings-business-analyst-cardekho-gurgaon-gurugram-2-to-4-years-230522500226?src=jobsearchDesk&sid=16539118785414271&xp=16&px=5,Business Analyst,CarDekho,2-4 Yrs,Not disclosed,Gurgaon/Gurugram, Certification in any of the above skills is preferableBusiness analysis Must have profi...,"['Data analysis', 'Excel', 'Business analysis', 'Business analytics', 'MySQL', 'Customer service', 'Automotive', 'Retail sales']"
96,https://www.naukri.com/job-listings-opportunity-for-business-analyst-role-at-kotak-life-insurance-kotak-mahindra-life-insurance-company-limited-mumbai-all-areas-3-to-8-years-230522001507?src=jobsearchDesk&sid=16539118785414271&xp=17&px=5,"opportunity For Business Analyst Role at Kotak Life Insurance!!
",Kotak Mahindra Life Insurance Company,3-8 Yrs,"7,00,000 - 11,00,000 PA.",Mumbai (All Areas), Liase with IT project manager and get the required development done in system Good know...,"['UAT', 'business analyst', 'SDLC Testing', 'Use Cases', 'Requirement Gathering', 'Production']"
97,https://www.naukri.com/job-listings-new-business-business-analyst-kotak-mahindra-life-insurance-company-limited-mumbai-all-areas-1-to-5-years-190422006726?src=jobsearchDesk&sid=16539118785414271&xp=18&px=5,New Business - Business Analyst,Kotak Mahindra Life Insurance Company,1-5 Yrs,"1,00,000 - 4,00,000 PA.",Mumbai (All Areas), Work experience in years: 1-3 yrsof Experience in Manual testing and functional testing...,"['Manual Testing', 'Brd', 'Requirement Gathering', 'UAT', 'Business Analysis']"
98,https://www.naukri.com/job-listings-junior-business-analyst-healthcare-domain-sourcehov-india-private-limited-chennai-2-to-5-years-240522009353?src=jobsearchDesk&sid=16539118785414271&xp=19&px=5,Junior Business Analyst - Healthcare Domain,SourceHOV,2-5 Yrs,Not disclosed,Chennai, Must have 2+years of experience as Business Analyst.Domain experience must include seve...,"['business analysis', 'presentation', 'written communication', 'ANSI', 'EDI', 'verbal', 'Gap Analysis', 'Requirement Gathering']"
99,https://www.naukri.com/job-listings-hiring-business-analyst-freshers-indian-eagle-pvt-ltd-hyderabad-secunderabad-0-to-1-years-250522009896?src=jobsearchDesk&sid=16539118785414271&xp=20&px=5,Hiring | Business Analyst - Freshers,Indian Eagle Pvt. Ltd.,0-1 Yrs,Not disclosed,Hyderabad/Secunderabad," Should involve in requirements gathering and documentation, facilitate requirements ela...","['Agile Methodology', 'Use Cases', 'Requirement Gathering', 'User Stories', 'Requirement Analysis', 'Kanban', 'Agile methodologies', 'analytical']"
100,https://www.naukri.com/job-listings-business-analyst-reconnect-energy-solutions-limited-chennai-0-to-2-years-170522004931?src=jobsearchDesk&sid=16539118833652122&xp=1&px=6,Business Analyst,Reconnect Energy Solutions Limited ,0-2 Yrs,Not disclosed,Chennai," Educational Qualification: BSc (Physics)/B Tech (EEE, Mechatronics)Willingness to quick...","['business analysis', 'Team Skills', 'Analytical Skills', 'Research Analysis', 'verbal communication', 'power sector', 'communication skills']"
101,https://www.naukri.com/job-listings-sr-business-analyst-shell-india-markets-private-limited-bangalore-bengaluru-4-to-7-years-270522903898?src=jobsearchDesk&sid=16539118833652122&xp=2&px=6,Sr. Business Analyst,Shell,4-7 Yrs,Not disclosed,Bangalore/Bengaluru, The Role12 + years of experience SAP MM module2 End to end implementation S/4 HANA Proc...,"['EWM', 'CIG', 'S/4 HANA', 'APC', 'Inventory Management', 'API', 'Payment Processing', 'Accounts Payable']"
102,https://www.naukri.com/job-listings-senior-business-analyst-diverse-lynx-bangalore-bengaluru-6-to-7-years-270522502200?src=jobsearchDesk&sid=16539118833652122&xp=3&px=6,Senior Business Analyst,Diverse Lynx,6-7 Yrs,Not disclosed,Bangalore/Bengaluru, years of experience as business analyst or project manager in software development orga...,"['stakeholder management', 'written', 'IT Skills', 'Software Development', 'Interpersonal skills', 'Business Analyst', 'Financial sector', 'Agile']"
103,https://www.naukri.com/job-listings-senior-business-analyst-eagleview-bangalore-bengaluru-3-to-7-years-270522501267?src=jobsearchDesk&sid=16539118833652122&xp=4&px=6,Senior Business Analyst,Eagleview ,3-7 Yrs,Not disclosed,Bangalore/Bengaluru," As a member of the Business Applications team at Eagleview, you will help engineer the ...","['IT Skills', 'Quality Assurance', 'Project Management', 'BPO', 'project management', 'Product engineering', 'Manager Quality Assurance', 'Senior Business Analyst']"
104,https://www.naukri.com/job-listings-senior-business-analyst-calypso-murex-wallstreet-applications-qualitest-india-private-limited-bangalore-bengaluru-3-to-8-years-250522501505?src=jobsearchDesk&sid=16539118833652122&xp=5&px=6,Senior Business Analyst -Calypso / Murex / Wallstreet applications,Qualitest India Private Limited,3-8 Yrs,Not disclosed,Bangalore/Bengaluru, Experience as Calypso BA for minimum 3-8 years 3 must have skills Experience and excell...,"['IT Skills', 'Testing', 'Business process', 'Front office', 'Financial markets', 'Bloomberg', 'Analytical', 'Market risk']"
105,https://www.naukri.com/job-listings-senior-business-analyst-rapido-bike-taxi-bangalore-bengaluru-3-to-5-years-190522500462?src=jobsearchDesk&sid=16539118833652122&xp=6&px=6,Senior Business Analyst,Rapido,3-5 Yrs,Not disclosed,Bangalore/Bengaluru," Undergraduate and / or graduate degree in Math, Economics, Statistics, Engineering, Com...","['IT Skills', 'Tableau', 'Computer science', 'Data analysis', 'Senior Analyst', 'Analytical', 'Senior Business Analyst', 'HR']"
106,https://www.naukri.com/job-listings-senior-specialist-business-analyst-nasdaq-inc-bangalore-bengaluru-8-to-12-years-270522500163?src=jobsearchDesk&sid=16539118833652122&xp=7&px=6,Senior Specialist - Business Analyst,NASDAQ,8-12 Yrs,Not disclosed,Bangalore/Bengaluru, Manages the elicitation and management of requirements across the system development li...,"['Computer science', 'Manager Quality Assurance', 'Production support', 'Business analysis', 'Staffing', 'Project management', 'Agile', 'Workflow']"
107,https://www.naukri.com/job-listings-senior-business-analyst-idfc-first-bank-mumbai-2-to-5-years-230522501038?src=jobsearchDesk&sid=16539118833652122&xp=8&px=6,Senior Business Analyst,idfc first bank,2-5 Yrs,Not disclosed,Mumbai," Understanding of Project Management, Finance and Data analysis for successfully managin...","['Performance tuning', 'Data analysis', 'Competitive analysis', 'Project management', 'Agile', 'Manager Technology', 'Senior Business Analyst', 'application architecture']"
108,https://www.naukri.com/job-listings-opportunity-for-business-analyst-senior-business-analyst-pune-crisil-limited-pune-4-to-8-years-170522009889?src=jobsearchDesk&sid=16539118833652122&xp=9&px=6,Opportunity For Business analyst / Senior Business analyst- Pune,Crisil,4-8 Yrs,"15,00,000 - 20,00,000 PA.",Pune, We are hiring for Business analyst / Senior Business analyst.Location: PunePlease find ...,"['Gap Analysis', 'Bfsi', 'Requirement Gathering', 'Business Analysis', 'Root Cause Analysis']"
109,https://www.naukri.com/job-listings-senior-business-analyst-us-shift-navatar-consulting-private-limited-noida-4-to-7-years-141021002016?src=jobsearchDesk&sid=16539118833652122&xp=10&px=6,Senior Business Analyst (US Shift),Navatar Consulting Private Limited,4-7 Yrs,Not disclosed,Noida(WFH during Covid), Eager to learn and work in US Shift Candidate should have relevant experience in managi...,"['Product Implementation', 'Project Management', 'Business Analyst', 'Project Documentation', 'Project Implementation', 'communication', 'Requirement Gathering', 'Implementation And Integration Projects']"
110,https://www.naukri.com/job-listings-workday-functional-consultant-business-analyst-hitachi-ltd-bangalore-bengaluru-3-to-4-years-210522500835?src=jobsearchDesk&sid=16539118833652122&xp=11&px=6,Workday Functional Consultant/Business Analyst,Hitachi Ltd.,3-4 Yrs,Not disclosed,Bangalore/Bengaluru, At least 3-4 years of experience as Workday functional consultant or HRIS knowledge aro...,"['Business process', 'consultant business analyst', 'Design Architect', 'HRIS', 'Manager Program Management', 'Packaging', 'Healthcare', 'Test planning']"
111,https://www.naukri.com/job-listings-business-process-analyst-cognizant-technology-solutions-india-pvt-ltd-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-6-to-11-years-270522000104?src=jobsearchDesk&sid=16539118833652122&xp=12&px=6,Business Process Analyst,Cognizant,6-11 Yrs,Not disclosed,"Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)", DescriptionThe role of the Business Process Analyst is to support leadership by develop...,"['Powerpoint', 'PPT', 'MS Office Word', 'MS excel', 'MS Office Powerpoint', 'Business Analytics', 'Requirement Gathering', 'MS Office Package']"
112,https://www.naukri.com/job-listings-business-analyst-capgemini-technology-services-india-limited-hyderabad-secunderabad-4-to-9-years-260522906847?src=jobsearchDesk&sid=16539118833652122&xp=13&px=6,Business Analyst,Capgemini,4-9 Yrs,Not disclosed,Hyderabad/Secunderabad, Should have minimum 4 years of experience working as Business Analyst. Experience worki...,"['Data analysis', 'Business analysis', 'Investment banking', 'Financial services', 'SQL', 'Agile', 'Workflow', 'Macros']"
113,https://www.naukri.com/job-listings-servicenow-business-analyst-capgemini-technology-services-india-limited-chennai-9-to-12-years-260522906518?src=jobsearchDesk&sid=16539118833652122&xp=14&px=6,ServiceNow Business Analyst,Capgemini,9-12 Yrs,Not disclosed,Chennai, Significant proven experience in delivery of CDMB projects / changes and ideally with a...,"['Service management', 'Business analysis', 'Infrastructure', 'Operations', 'infrastructure services', 'Application design', 'Architectural design', 'Cloud']"
114,https://www.naukri.com/job-listings-business-analyst-paytm-noida-1-to-4-years-260522501530?src=jobsearchDesk&sid=16539118833652122&xp=15&px=6,Business Analyst,Paytm,1-4 Yrs,Not disclosed,Noida, Should be comfortable working across cross-functional teams / functions Should be comfo...,"['Analytical skills', 'Excel', 'Business Analyst', 'EDC', 'Manager Program Management', 'Forecasting', 'Financial services', 'Secondary research']"
115,https://www.naukri.com/job-listings-professional-1-business-analyst-dxc-technology-chennai-3-to-5-years-260522500396?src=jobsearchDesk&sid=16539118833652122&xp=16&px=6,Professional 1 Business Analyst,DXC Technology,3-5 Yrs,Not disclosed,Chennai, Life Insurance domain certification from LOMA or III Should be able to work independent...,"['analytical', 'communication', 'Business Analyst']"
116,https://www.naukri.com/job-listings-business-analyst-adm-ibm-india-pvt-limited-kolkata-6-to-10-years-250522906762?src=jobsearchDesk&sid=16539118833652122&xp=17&px=6,Business Analyst: ADM,IBM,6-10 Yrs,Not disclosed,Kolkata," As Business Analyst, you are required to work under Regulatory Reporting streams for TR...","['Data analysis', 'Process improvement', 'Consulting', 'Back office', 'Financial services', 'Operational risk', 'Business analysis', 'Problem management']"
117,https://www.naukri.com/job-listings-business-analyst-adm-ibm-india-pvt-limited-gurgaon-gurugram-6-to-10-years-250522906679?src=jobsearchDesk&sid=16539118833652122&xp=18&px=6,Business Analyst: ADM,IBM,6-10 Yrs,Not disclosed,Gurgaon/Gurugram," As Business Analyst, you are required to work under Regulatory Reporting streams for TR...","['Data analysis', 'Process improvement', 'Consulting', 'Back office', 'Financial services', 'Operational risk', 'Business analysis', 'Problem management']"
118,https://www.naukri.com/job-listings-techincal-business-analyst-ihs-markit-gurgaon-gurugram-2-to-5-years-250522500473?src=jobsearchDesk&sid=16539118833652122&xp=19&px=6,Techincal Business Analyst,IHS Markit,2-5 Yrs,Not disclosed,Gurgaon/Gurugram, Bachelor s degree or higher 7+ years of experience in a Business Analyst roleExperience...,"['Data Warehousing', 'communication', 'Toad', 'SQL', 'analytical', 'Microsoft Office Suite', 'PDF', 'Business Analyst']"
119,https://www.naukri.com/job-listings-business-analyst-ihs-markit-gurgaon-gurugram-3-to-4-years-250522500468?src=jobsearchDesk&sid=16539118833652122&xp=20&px=6,Business Analyst,IHS Markit,3-4 Yrs,Not disclosed,Gurgaon/Gurugram," Bachelor s or Master s degree in business administration, technology, or similar discip...","['Loans', 'PDF', 'Business analysis', 'XML', 'Analytical', 'Market intelligence', 'HTTP', 'Visio']"
120,https://www.naukri.com/job-listings-opportunity-business-analyst-synechron-technologies-synechron-technologies-pvt-ltd-pune-6-to-11-years-250522005175?src=jobsearchDesk&sid=16539118905413687&xp=1&px=7,Job Opportunity - Business Analyst - Synechron Technologies,Synechron,6-11 Yrs,"15,00,000 - 25,00,000 PA.",Pune, We are looking for frontend developer with good experience in Business Analyst / SQL wi...,"['Capital Markets', 'Business Analyst', 'SQL', 'IT Skills', 'Data Science', 'Artificial Intelligence']"
121,https://www.naukri.com/job-listings-technology-services-process-manager-business-analyst-eclerx-services-ltd-mumbai-6-to-11-years-240522903376?src=jobsearchDesk&sid=16539118905413687&xp=2&px=7,Technology Services-Process Manager-Business Analyst,eClerx,6-11 Yrs,Not disclosed,Mumbai, Shift Timings - EMEA SHIFT (1 P.M to 10 P.M.)| Management Level – Manager | Travel Requ...,"['Database Designing', 'IT Skills', 'Software Development', 'RPA', 'Application Development', 'Business Intelligence', 'Excel Powerpoint', 'Data Analysis']"
122,https://www.naukri.com/job-listings-deputy-manager-business-analyst-process-excellence-wipro-limited-mumbai-all-areas-6-to-9-years-240522007412?src=jobsearchDesk&sid=16539118905413687&xp=3&px=7,Deputy Manager (Business Analyst) - Process Excellence,Wipro,6-9 Yrs,"7,50,000 - 14,00,000 PA.",Mumbai (All Areas), Certified Six Sigma Quality Black Belt,"['Six Sigma Green Belt', 'Rpa Automation', 'Process Transformation', 'Data Analysis', 'Process Excellence', 'Six Sigma', 'Process Improvement Lean', 'analytical']"
123,https://www.naukri.com/job-listings-urgent-requirement-for-business-analyst-treasury-capital-market-pricewaterhouse-coopers-private-limited-mumbai-all-areas-5-to-10-years-240522004681?src=jobsearchDesk&sid=16539118905413687&xp=4&px=7,Urgent Requirement For Business Analyst- Treasury/Capital Market,PwC,5-10 Yrs,Not disclosed,Mumbai (All Areas), Must demonstrate hands-on experience performing a variety of core BA activities e.gIB B...,"['treasury', 'derivative', 'business analyst', 'capital market', 'SQL', 'Data management', 'Communication']"
124,https://www.naukri.com/job-listings-sap-businessobjects-business-intelligence-business-analyst-accenture-solutions-pvt-ltd-mumbai-4-to-6-years-230522908760?src=jobsearchDesk&sid=16539118905413687&xp=5&px=7,SAP BusinessObjects Business Intelligence Business Analyst,Accenture,4-6 Yrs,Not disclosed,Mumbai, Professional Attributes : 1Prior team management experience 2Should take complete owner...,"['Data analysis', 'Team management', 'Consulting', 'Business intelligence', 'SAP BI', 'communication', 'analytical', 'Microsoft Excel']"
125,https://www.naukri.com/job-listings-post-trade-clearing-and-settlement-business-analyst-accenture-solutions-pvt-ltd-chennai-8-to-10-years-230522908394?src=jobsearchDesk&sid=16539118905413687&xp=6&px=7,Post Trade Clearing and Settlement Business Analyst,Accenture,8-10 Yrs,Not disclosed,Chennai, Professional Attributes : a: Self-motivated and open to work on multiple assignments pa...,"['Claims', 'ISO', 'Consulting', 'Test scenarios', 'SDLC', 'Collateral management', 'Corporate actions']"
126,https://www.naukri.com/job-listings-sap-fi-co-finance-business-analyst-accenture-solutions-pvt-ltd-mumbai-12-to-15-years-230522907687?src=jobsearchDesk&sid=16539118905413687&xp=7&px=7,SAP FI CO Finance Business Analyst,Accenture,12-15 Yrs,Not disclosed,Mumbai, Key Responsibilities : Business requirement gathering and conducting client workshops2 ...,"['Team management', 'Test scripts', 'Consulting', 'Agile', 'Product costing', 'SAP FICO', 'Fixed assets', 'professional services']"
127,https://www.naukri.com/job-listings-associate-business-analyst-optum-global-solutions-india-private-limited-hyderabad-secunderabad-1-to-2-years-230522902646?src=jobsearchDesk&sid=16539118905413687&xp=8&px=7,Associate Business Analyst,Optum,1-2 Yrs,Not disclosed,Hyderabad/Secunderabad," Bachelors degree in Business, Finance, Health Administration or related field Demonstra...","['Business Analysis', 'analyzing', 'Excel', 'workflow', 'benchmarking', 'Analytical Skills', 'Access', 'finance analysis']"
128,https://www.naukri.com/job-listings-deputy-manager-business-analyst-process-excellence-wipro-limited-kolkata-mumbai-all-areas-7-to-10-years-080422009785?src=jobsearchDesk&sid=16539118905413687&xp=9&px=7,Deputy Manager (Business Analyst) - Process Excellence,Wipro,7-10 Yrs,Not disclosed,"Kolkata, Mumbai (All Areas)", Certified Six Sigma Quality Black Belt,"['Six Sigma Green Belt', 'Business Analysis', 'Automation Anywhere', 'Data Analysis', 'Process Excellence', 'Six Sigma', 'Process Improvement Lean', 'analytical']"
129,https://www.naukri.com/job-listings-hiring-business-analyst-environment-social-governance-research-evalueserve-com-pvt-ltd-new-delhi-gurgaon-gurugram-delhi-ncr-1-to-3-years-260522005533?src=jobsearchDesk&sid=16539118905413687&xp=10&px=7,Hiring  Business Analyst  Environment Social Governance Research,Evalueserve,1-3 Yrs,Not disclosed,"New Delhi, Gurgaon/Gurugram, Delhi / NCR", Graduates / postgraduates with 24 years of experience in ESG research or relevant finan...,"['ESG RESEARCH', 'RESEARCH', 'ESG', 'FINANCIAL SERVICES', 'environmental research']"
130,https://www.naukri.com/job-listings-senior-business-analyst-data-engineer-python-cloud-computing-huquo-consulting-pvt-ltd-delhi-ncr-delhi-ncr-2-to-4-years-300522900402?src=jobsearchDesk&sid=16539118905413687&xp=11&px=7,Senior Business Analyst/Data Engineer - Python & Cloud Computing,Huquo Consulting Pvt. Ltd,2-4 Yrs,Not disclosed,"Delhi / NCR, Delhi / NCR", Experience in building scalability in testing automation Enterprise level coding experi...,"['Azure', 'AWS', 'Python', 'IT Skills', 'Testing', 'Business Analyst', 'Cloud', 'data microservices']"
131,https://www.naukri.com/job-listings-lead-business-analyst-nitor-infotech-pvt-ltd-pune-6-to-8-years-300522002930?src=jobsearchDesk&sid=16539118905413687&xp=12&px=7,Lead Business Analyst,Nitor Infotech Pvt. Ltd,6-8 Yrs,Not disclosed,Pune," Groom and lead team of junior BA Requirement Gathering, Capturing functional requiremen...","['Visio', 'MS Office', 'written', 'verbal', 'communication', 'presentation', 'JIRA', 'IT Skills']"
132,https://www.naukri.com/job-listings-lead-business-analyst-providential-platforms-private-limited-mumbai-10-to-15-years-290522601557?src=jobsearchDesk&sid=16539118905413687&xp=13&px=7,Lead- Business Analyst,PROVIDENTIAL PLATFORMS PRIVATE LIMITED,10-15 Yrs,Not disclosed,Mumbai, BE / BTech from premier institutes with a first-class academic track recordShould love ...,"['Data Analysis', 'Technology Solutions', 'Agile Development', 'Software Design', 'Software Solutions', 'Business Analysis']"
133,https://www.naukri.com/job-listings-business-analyst-lead-business-analyst-4bell-technology-delhi-ncr-6-to-11-years-280522900206?src=jobsearchDesk&sid=16539118905413687&xp=14&px=7,Business Analyst | Lead Business Analyst,4bell Technology,6-11 Yrs,Not disclosed,Delhi / NCR," Experience in Using activity diagrams, use cases, scenarios, business analysis, flowcha...","['Business Analysis', 'workflow analysis', 'analytical', 'Gathering', 'IT Skills', 'Product Management', 'Business Analyst', 'relationship building']"
134,https://www.naukri.com/job-listings-principal-analyst-it-business-analysis-superior-group-bangalore-bengaluru-4-to-6-years-270522500727?src=jobsearchDesk&sid=16539118905413687&xp=15&px=7,Principal Analyst IT Business Analysis,Superior Group,4-6 Yrs,Not disclosed,Bangalore/Bengaluru," Bachelors 4-6 Years, Masters 2-5 Years of experience in developing solutions in AWS Clo...","['Framework design', 'Data modeling', 'Business analysis', 'spark', 'Cloud', 'Business case', 'AWS', 'Warehouse design']"
135,https://www.naukri.com/job-listings-assistant-vice-president-it-business-analyst-logistics-trafigura-global-services-mumbai-5-to-10-years-240522500484?src=jobsearchDesk&sid=16539118905413687&xp=16&px=7,Assistant Vice President - IT Business Analyst (Logistics),Trafigura Global services,5-10 Yrs,Not disclosed,Mumbai, Strong academic background - excellent degree from a top tier university is required in...,"['Business process', 'Change management', 'Assistant Vice President IT', 'Software development methodologies', 'Manager Quality Assurance', 'Business Analyst', 'Lead Business Analyst', 'Back office']"
